OID_COPY_1,Canopy_Damage_Percent_MEAN,Soil_Burn_Severity_MEAN,RBR_MEAN
33034,50.85864,2.25641,146.1297
33035,37.95667,1.633663,556.7393
33036,21.65356,1.849315,205.103
33037,0.335836,1.367089,91.92527
33039,39.44319,1.920635,125.2055
33040,10.66962,1.808989,253.7774
33041,37.2109,1.963265,414.8314
33042,17.40138,1.710526,312.5311
33043,63.59067,2.481409,334.2396
33044,99.39662,2.773519,43.10434
33045,9.321042,1.990741,436.9521
33046,14.64312,2,249.6101
33047,19.16866,1.755102,212.7412
33048,70.70845,1.195122,649.2444
33049,33.59244,2,116.5734
33050,34.46105,2,47.46855
33051,99.01116,2.020833,653.2562
33052,92.51841,2.665568,148.148
33053,50.46647,1.888889,527.9468
33054,48.56762,1.982143,603.5469
33055,70.24155,2.170068,582.2453
33056,100,2.858108,83.82724
33057,91.51985,2.5,472.259
33058,56.93289,2.110048,404.4228
33059,43.49184,2.194444,102.2189
33060,100,2.980769,11.08462
33061,37.65938,2,271.5021
33062,35.72764,2,108.7445
33063,98.31618,2.965377,65.90765
33064,99.13218,2,101.052
33065,63.49967,1.843866,122.8981
33066,61.51377,2.575758,179.8462
33067,27.02233,1.576687,213.3701
33068,94.23894,2.869779,120.0316
33069,11.94837,1,102.2954
33070,96.98146,2.889655,197.2075
33071,67.07768,1.72093,173.8109
33072,29.99709,1.592814,556.9242
33073,94.87843,1.983607,152.762
33074,100,2.9375,196.5624
33075,85.9342,1.9,165.0102
33076,4.339853,1.118644,132.1191
33077,16.22099,1,10.89734
33078,95.82245,2.178571,60.92103
33079,36.06669,2,20.32532
33080,32.11382,1.666667,99.32164
33081,3.829668,1.178161,70.92278
33082,31.29483,1.83105,154.1551
33083,12.00316,2,302.866
33084,69.06077,2.493671,45.93452
33085,52.41597,2.221498,26.63251
33086,51.26105,1.453333,213.9554
33087,82.42846,2.321918,-2.30216
33088,93.91892,2.074219,118.0379
33089,98.0842,2.949495,131.5886
33090,98.92711,2.475989,156.1115
33091,40.78114,1.377049,316.96
33092,78.33848,1.956522,151.1945
33093,98.33362,2.001663,107.8497
33094,1.193886,1.350649,210.106
33095,99.70617,2.557692,441.7125
33096,94.78279,2.035211,148.3678
33097,95.30766,2.523511,114.7476
33098,66.24078,2.394231,128.1141
33099,57.58202,2.229508,287.4409
33100,76.74957,2.085714,92.36319
33101,88.15667,1.741176,102.5321
33102,16.20196,1.434256,400.9309
33103,53.11887,1.624606,149.5543
33104,99.76117,2.328704,131.9342
33105,93.20085,2.078199,254.6768
33106,95.85406,1.747368,1.803149
33107,99.37446,2.965909,308.0154
33108,61.21328,2.991597,-5.00832
33109,54.19983,1.640777,582.4881
33110,99.89451,2.344037,189.3989
33111,99.34939,2.780269,76.5981
33112,99.28205,2.357143,309.4384
33113,91.8744,2.868571,318.5023
33114,71.95419,1.81761,192.2964
33115,60.13105,1.765625,-2.23625
33116,42.35269,1.95858,18.56472
33117,97.25952,2.382199,211.2604
33118,70.71574,1.975758,191.2045
33119,11.85799,1.083969,52.5206
33120,2.325486,1.748252,48.4025
33121,96.221,2.609137,124.3028
33122,98.71329,2.565574,60.10093
33123,29.71008,1.583851,228.1762
33124,99.95093,2.927409,166.3403
33125,69.50584,2.41958,40.54059
33126,21.60728,2.223176,246.1662
33127,17.2027,1.991597,236.9094
33128,99.13217,2.973384,296.0054
33129,97.83724,2.907749,535.2627
33130,45.8682,2.185185,57.87217
33131,100,1.795455,147.0138
33132,16.74004,1.689655,425.227
33134,88.20213,2.941781,-13.0979
33135,14.92877,1.900222,322.2668
33136,6.045813,1.347134,134.057
33137,55.08806,3,261.2403
33138,94.70425,2.955263,190.4032
33139,67.01013,1.705036,114.9195
33140,90.56204,2.971429,106.6268
33141,12.32102,1.537778,64.48028
33142,36.17764,1.008065,23.16277
33143,52.46558,1.942857,66.755
33144,68.84615,2.036364,423.1695
33145,12.30969,1.636364,236.8057
33146,30.26127,1.45,180.9456
33147,28.75354,2,477.0231
33148,32.38427,2.007722,553.8421
33149,33.70232,1.488372,115.5816
33150,0.242653,1.862124,542.378
33151,5.675045,1.483019,510.7546
33153,46.66469,2.215686,484.3049
33154,18.8155,1.766055,504.3371
33155,14.42252,1.679842,143.1906
33156,96.68047,2.961686,56.32079
33157,71.39935,2.682927,129.1344
33158,19.80932,3,272.179
33159,13.30168,1.8157,144.661
33160,98.8838,2.990148,72.45285
33161,63.97352,1.871111,51.14712
33162,25.12376,1.569343,362.2736
33163,85.31535,2.840426,393.8514
33164,27.76584,1.079545,107.2164
33165,3.258902,1.455696,401.4119
33166,65.58367,1.965217,171.2339
33167,22.65576,1.666667,151.8377
33168,8.641474,1.929825,105.5
33169,99.05509,2.242152,373.4753
33170,76.84758,2.561404,403.4388
33171,43.97893,2.825397,149.4696
33172,100,1.224138,378.2611
33173,97.7379,2.985696,65.24919
33174,93.41959,2.971014,-11.6706
33175,100,2.951691,193.3203
33176,94.06047,2.360902,8.594364
33177,60.85244,2.189655,6.475694
33178,96.03879,2.403183,591.6676
33179,89.31834,2.069536,522.2508
33180,11.76083,1.055851,206.0459
33181,36.93086,1.423077,648.2391
33182,16.15535,1.936255,29.78255
33183,51.45509,2,-12.149
33184,16.41505,1.683168,163.2605
33185,47.3154,1.841808,202.6392
33186,100,1.960784,42.06398
33187,25.50463,1.83871,63.66859
33188,18.50714,1.864516,61.83779
33189,18.77052,2.320513,54.0609
33190,16.50963,2.065789,23.99544
33191,79.01854,2.603448,25.12663
33192,62.83442,2.375,-1.80796
33193,96.4986,2.354839,161.9742
33194,78.82721,2.136,118.0107
33195,100,2.926829,13.35717
33196,2.457098,1.782609,22.55185
33197,45.30168,1.875,388.1556
33198,10.7244,1.385135,427.9766
33199,100,2.934307,633.7078
33200,7.334443,1.103825,10.10882
33201,56.2465,1.773585,555.166
33202,49.06111,1.821429,85.34635
33203,42.31615,1.480315,37.7069
33204,47.86189,3,570.5929
33205,28.62342,1.567273,-8.8591
33206,97.44681,2,3.327215
33207,62.71224,1.306748,135.3291
33208,29.83778,1,47.99177
33209,75.10602,2.54386,52.55188
33210,60.70369,1.899441,290.6176
33211,10.88487,1.262626,406.8556
33212,86.82339,1.554054,172.4766
33213,77.38124,2.373786,177.6348
33214,48.2492,1.201613,452.2308
33215,100,2.296875,432.3455
33216,57.53009,2.127946,563.8743
33217,100,2.914474,389.1091
33218,58.15622,2,158.6651
33219,76.95874,2.690141,445.2428
33220,98.89472,2.8,233.0914
33221,99.30871,2.210084,-15.2594
33222,10.60606,1.752336,-33.3637
33223,20.65443,1.474432,29.61463
33224,3.441503,1.581006,48.62966
33225,9.505821,1.136546,49.70705
33226,56.35448,2.053498,90.40646
33227,98.46576,2.822917,116.1044
33228,59.56395,2.015873,52.06848
33229,98,2.893885,51.34107
33230,19.60956,1.982558,144.7344
33231,94.38963,2.738701,77.40885
33232,96.44348,3.273163,208.8796
33233,98.54971,3,153.7554
33234,96.52025,2.862245,240.2417
33235,99.8929,2.504515,129.5949
33236,35.91298,1.751724,365.0155
33237,97.37716,2.71028,12.42644
33238,7.239947,1.056452,16.43618
33239,9.211963,1.170819,7.759594
33240,95.74871,2.44504,596.8066
33241,95.13422,1.757442,21.67728
33242,40.40172,1.991968,38.11418
33243,81.88721,2.912644,115.4076
33244,98.26442,2.909639,18.57186
33245,59.05115,2.103896,196.5653
33246,26.30441,1.299145,52.69242
33247,43.7299,1.659091,313.4852
33248,33.22165,2.045455,-41.634
33249,58.58795,2.204489,-19.8336
33250,83.79217,2.05,211.8058
33251,95.76401,2.188834,84.59402
33252,79.43107,2.90625,9.011966
33253,66.24679,2.66129,80.2396
33254,68.98198,2.02381,223.9923
33255,99.11802,2.852113,-43.026
33256,56.73694,1.474684,275.5394
33257,97.94258,2.352,140.783
33258,16.76812,1.728972,334.2111
33259,23.56641,1.303797,112.6313
33260,94.31851,2.433566,481.5871
33261,100,2.509091,462.3693
33262,33.98871,1.617284,407.6154
33263,95.57823,1.695946,24.93945
33264,49.34718,1.431034,34.74811
33265,100,2.952663,18.83953
33266,36.35438,2.070588,-5.41854
33267,82.62147,2.20603,147.5145
33268,47.82456,2,256.8943
33269,35.82916,1.576389,215.1294
33270,14.78855,1.134021,408.7328
33271,3.246911,1.3125,41.71797
33272,14.49969,1.75,296.1327
33273,42.1582,1.936073,595.4664
33274,76.76209,2.28,457.5878
33275,84.3149,1.038462,553.7425
33276,86.55718,1.970803,553.2873
33277,97.53932,2.423729,91.92274
33278,99.91116,2.189831,554.5647
33279,99.89989,2.771261,-29.1153
33280,4.531722,2,-4.42904
33281,3.652796,1.582822,384.3896
33282,20.96955,1.949324,79.4672
33283,51.86653,2.407895,97.20191
33284,53.78521,1.719298,269.4405
33285,92.10622,2.583893,285.1826
33286,2.693519,1.670989,130.0162
33287,100,2.608696,38.33106
33288,98.02779,2.052124,57.00977
33289,59.53885,1.907801,59.81105
33290,61.84874,1.959016,123.948
33291,7.324595,1.578125,134.8709
33292,71.81525,1.817568,455.8789
33293,33.63806,1.356061,483.2458
33294,84.5652,2.703013,356.2746
33295,75.56034,2.622727,121.9445
33296,98.15177,3,250.5089
33297,94.77754,2.791583,45.39717
33298,25.57001,1.920308,346.9299
33299,93.78799,2.749304,72.73742
33300,97.21734,2.581907,59.02873
33301,93.38907,1.704167,267.2986
33302,96.60442,2.80916,261.6233
33303,100,2.274611,30.25633
33304,97.66092,3,222.8954
33305,88.96001,2.859701,137.7149
33306,90.48944,2.809865,334.6133
33307,84.60871,2.546218,124.1796
33308,72.48726,1.4375,162.5874
33309,15.54674,1.058824,87.28142
33310,18.22818,1.87037,104.0424
33311,53.39737,2.022222,28.57006
33312,97.66311,2.908451,-13.4931
33313,6.548567,1.432099,15.95763
33314,54.69443,1.4375,59.05734
33315,22.51172,1.461929,127.3982
33316,80,2.019608,10.23846
33317,95.05014,2.541985,96.96936
33318,93.01689,2.850694,257.1397
33319,97.37716,2.600318,392.5163
33320,100,1.99705,368.8
33321,64.36567,1.234375,-29.246
33322,70.52632,1.846154,15.10345
33323,99.55191,2.757282,81.63259
33324,15.70436,1.400778,140.4739
33325,88.99876,1.923077,107.9306
33326,51.38691,2.003195,292.8631
33327,44.7663,1.930192,22.78263
33328,91.98023,2.828689,416.11
33329,44.00239,1.631841,451.6526
33330,99.73653,2.89404,247.1361
33331,85.40106,2.553279,67.40219
33332,99.72299,2.756345,45.38524
33333,21.46652,1.753623,132.3134
33334,2.28432,1.333333,33.66293
33335,27.85643,1.105263,352.5814
33336,94.74273,2.631579,248.3771
33337,45.83333,1.854167,587.1934
33338,50.7678,1.342857,326.4188
33339,94.70896,2.996845,45.54455
33340,95.19733,3.125683,297.4593
33341,84.71831,2.512195,260.4951
33342,5.048532,1.931034,131.6804
33343,93.03153,2.931255,313.4767
33344,98.58913,2.47807,425.9823
33345,26.64959,1.852381,519.4249
33346,13.95618,1.441397,583.5857
33347,99.68979,2.2569,202.1653
33348,67.73017,1.607843,230.034
33349,99.81902,2.891566,18.71827
33350,64.7541,2.128571,18.88673
33351,1.770324,1.880597,105.9227
33352,30.64776,3,113.6008
33353,86.09083,1.698413,250.101
33354,78.02762,2.950276,2.642768
33355,52.78055,1.76,127.406
33356,39.40663,2.04918,57.11359
33357,31.78145,2.022026,350.1853
33358,67.29968,2.028777,390.1775
33359,51.83302,2.150943,542.2894
33360,94.46207,2.236364,534.0885
33361,52.55741,1.560606,337.932
33362,100,2.745455,109.599
33363,84.37292,2.12962,-5.99329
33364,100,2.989744,328.4172
33365,95.9369,2.966102,17.75735
33366,3.512748,1.565934,144.6929
33367,37.906,1.795031,119.2734
33368,78.33595,2.129032,83.33352
33369,15.45054,1.754386,337.202
33370,42.51413,1.571848,15.81962
33371,9.121951,1.435484,400.411
33372,30.57634,1.62716,376.9937
33373,97.78598,2.730233,445.3377
33374,6.297403,1.16129,34.00953
33375,6.556362,1.203125,-15.5059
33376,67.63742,2.413043,12.88355
33377,54.66667,1.609756,312.2647
33378,37.35358,2.225225,164.2399
33379,51.85142,2.262295,14.22389
33380,96.96997,2.763006,591.8013
33381,24.54545,2.487179,675.0997
33382,71.81793,3,224.1445
33383,1.236343,1.314815,30.62119
33384,20.69468,1.681452,399.248
33385,3.690052,1.687339,479.8486
33386,13.54834,1.752556,32.28979
33387,51.66182,1.819048,27.80804
33388,6.08093,1.333333,427.554
33389,100,2.214789,85.42209
33390,76.11506,1.311475,558.5166
33391,95.43909,2.239316,234.8854
33392,98.00163,2.905612,37.33719
33393,16.6432,2.034884,597.7241
33394,99.88112,2.845438,153.6619
33395,96.89596,2.982456,586.4983
33396,98.33732,2.641337,145.7989
33397,99.7232,2.841751,203.3271
33398,16.24832,1.367742,93.79149
33399,15.26829,1.353846,122.4963
33400,99.00878,2.715431,131.1425
33401,2.507992,1.33213,166.097
33402,15.20494,1.040404,120.7944
33403,56.83111,1.502439,385.2844
33404,0.35982,1.824561,165.8798
33405,92.13519,2.668712,550.4013
33406,81.03683,1.34,487.5255
33407,100,3,4.853111
33408,6.468769,1.216867,33.64485
33409,96.06949,2.586667,201.9626
33410,97.72181,2.306667,40.80053
33411,45.88482,1.832258,44.00341
33412,90.63488,2.896714,-4.88619
33413,45.47121,2,29.74227
33414,32.16267,1.950464,290.0516
33415,91.61378,2.797468,-0.69832
33416,84.81444,1.491525,-37.8837
33417,47.14311,1.625,419.6867
33418,25.23548,1.95122,38.55939
33419,3.199769,1.576923,287.2322
33420,66.38655,2.690722,146.7952
33421,59.79133,2.611111,351.9467
33422,95.59689,2.988764,486.3624
33423,95.33633,3.125348,663.5693
33424,94.99391,3,-23.7434
33425,13.08103,1.705882,70.68366
33426,71.94885,3,29.92145
33427,97.16621,2.816327,7.472847
33428,1.541293,2,188.0571
33429,2.720349,1.799257,-1.31197
33430,88.58982,3,377.6855
33431,5.780367,1.451128,115.8936
33432,23.12618,1.860577,223.372
33433,24.27184,2,406.1697
33434,77.53954,3,177.7236
33435,97.87783,2.890411,398.0147
33436,62.53482,1.836364,565.8122
33437,25.62603,1.852041,411.7494
33438,100,2.301587,379.4127
33439,34.88878,1.652174,28.70077
33440,40.26167,2.826816,29.78716
33441,94.04364,2.573814,524.9612
33442,33.66962,1.981176,39.0522
33443,24.52632,2.333333,31.15924
33444,45.73484,1.904762,138.4569
33445,96.73564,2.631579,-19.4641
33446,12.07662,1.709957,425.7792
33447,4.916837,1.221865,143.9602
33449,86.44019,2.525,647.3561
33450,53.93933,1.809365,89.99336
33451,39.6902,1.527869,471.1288
33452,26.61386,1.306667,149.9399
33453,10.17196,1.092593,35.06153
33454,33.20477,1.890909,553.3308
33455,44.44386,1.769231,29.95837
33456,46.6214,1.365079,27.90581
33457,28.40562,2,349.9146
33458,92.39662,2.442424,180.6015
33459,99.358,2.869347,158.1481
33460,85.4771,2.937908,204.5579
33461,5.741497,1.516129,5.61816
33462,56.53798,1.774194,208.6509
33463,32.7199,2.012821,287.0641
33464,66.42784,2.247191,460.0752
33465,97.02467,1.938776,484.9474
33466,56.49964,2,400.0983
33468,92.95408,2.244332,8.691016
33469,98.35876,2.21519,406.8882
33470,77.89462,2.84507,382.9644
33471,95.8201,3.361022,-2.80345
33472,66.11111,2.241758,15.87398
33473,95.65717,2.502825,272.5421
33474,98.4385,3,158.3085
33475,92.63002,2.808,31.2667
33476,90.29116,2.763006,80.2854
33477,53.9101,2.923077,579.2955
33478,93.99667,2.997006,486.4117
33479,95.39873,2.125,156.3504
33480,13.6614,1.468085,40.01373
33481,64.15374,2.787234,257.4504
33482,56.86602,2.173913,124.7603
33483,96.6901,2.951417,166.7274
33484,41.41907,2.527197,548.2855
33485,92.96791,2.818627,90.36506
33487,69.98221,2.21978,168.7543
33488,100,2.630303,335.2569
33489,61.01413,2.032258,449.5149
33490,12.41361,1.430615,27.66569
33491,4.967408,1.666667,1.713334
33492,11.9541,1.263158,389.6204
33493,19.8013,1.3125,214.5756
33494,76.34638,2.736156,123.1712
33495,95.4968,2.752294,5.953413
33496,18.14516,1.941463,-55.8482
33497,20.78824,1.93617,-124.466
33498,97.28475,2.460948,56.72341
33499,95.6844,2.745223,38.20183
33500,99.62345,2.870722,61.14917
33501,70.40953,3.431818,110.267
33502,82.78416,3,395.0852
33503,49.41387,1.974227,284.4359
33504,97.90162,3.156762,407.3786
33505,11.36115,1.714533,11.78851
33506,99.82677,2.507553,19.35519
33507,95.03753,2.958466,77.93913
33508,10.54195,1.763158,174.8394
33509,94.61455,2.954545,225.792
33510,79.67197,3,281.1492
33511,27.87169,1.963415,399.2349
33513,76.65946,3,205.7803
33514,75.20717,2.923077,203.7095
33515,48.75,1.317647,302.8569
33516,89.65639,2.533854,543.9093
33517,14.39669,1.111111,182.3273
33518,53.581,1.977273,248.656
33519,28.89447,1.41573,442.9056
33521,75.1858,2.075472,429.6219
33522,3.276765,1.929577,226.2027
33523,19.01794,1.743455,406.1451
33524,15.2858,1,557.9077
33525,2.212271,1.896552,172.0103
33527,19.40887,1.6625,26.21074
33528,78.12426,3,186.5164
33529,98.50746,2.507937,221.5853
33530,36.59779,1.88724,384.0781
33531,11.75127,1.912983,235.8073
33532,98.11802,2.842029,382.0759
33533,47.6171,1.72093,593.0306
33534,13.3692,1.2,351.2017
33535,20.9556,2.322581,434.4641
33536,67.04992,1.953125,298.9077
33537,0.50429,2,0.810506
33538,25.74329,1.836364,223.5889
33539,1.086601,1.722222,6.481007
33540,77.61458,1.888,-2.44957
33541,100,1.928571,243.7544
33542,93.86236,1.986577,327.4621
33543,61.1997,2.173913,71.20204
33544,38.32413,2.508772,112.9812
33545,2.08589,1.904255,298.3449
33546,63.6602,1.684211,206.568
33547,79.17029,2.885714,413.7703
33548,48.64448,1.197531,535.5399
33549,43.92157,2.52381,559.7627
33550,69.56989,2.913043,93.479
33551,51.37241,2,555.7528
33552,95.42091,2.762255,13.96084
33553,89.66532,3,507.9059
33554,98.2369,3,332.4768
33555,87.31335,2.732394,13.20543
33556,91.95402,2.218182,575.8117
33557,51.41451,2,466.5103
33558,88.57274,1.467742,93.7295
33559,100,2.892655,228.2785
33560,76.73469,2.944444,605.7738
33561,95.83017,3.534799,539.6292
33562,99.07787,2.289474,147.7598
33563,76.72983,3,407.9666
33564,100,2.461538,-19.4897
33565,79.50379,2.792899,55.18342
33566,99.3476,2.0625,-44.6271
33567,97.9953,2.834571,19.27844
33568,13.57102,1.211679,130.4587
33569,99.16276,2.98,13.3292
33570,71.4384,3,32.1619
33571,26.9289,1.745763,-27.7539
33572,65.179,1.4,13.29349
33573,92.95879,2.91906,80.19193
33574,7.000769,1.298387,89.40068
33575,97.1189,2.891892,607.9367
33576,79.23545,2,489.7075
33577,98.16117,2.905882,60.76632
33578,32.57237,1.728261,17.36985
33579,93.60489,2.923664,593.3811
33580,73.90919,2.044944,83.49877
33581,44.09805,2.295918,-33.4391
33582,73.37698,1.639344,179.4345
33583,62.86511,2.233871,156.3075
33584,27.69784,1.047619,13.31865
33585,53.92681,1.788321,16.53969
33586,29.11585,1.860656,-11.4368
33588,95.68301,2.985981,129.1509
33589,74.34135,2.981481,159.8249
33590,54.86748,1.375,186.0175
33591,63.06407,2.185185,258.7086
33592,94.60065,2.868182,236.826
33593,17.01141,1.452675,16.22877
33594,3.304987,1.839416,98.20142
33595,85.4408,3,365.5731
33596,58.17061,3,54.04707
33597,86.73643,3,331.6402
33598,47.09013,2.966667,327.7753
33599,79.70666,3,82.05301
33600,78.48445,1.803815,549.8766
33601,100,2.418605,533.8634
33602,98.07747,2.855556,612.6919
33603,96.95523,2.952128,437.0156
33604,38.92617,1.153846,260.4187
33605,6.392148,1.075758,115.7829
33606,2.38415,1.096154,170.4796
33607,51.70537,1.973333,374.3541
33608,44.40116,1.795539,584.9161
33609,30.0494,2.333333,649.7771
33611,71.75072,1.815068,194.6873
33612,52.41135,3,535.9915
33613,35.36267,1.806338,351.3223
33614,95.87778,3.106509,289.3989
33615,1.595928,1.274194,204.5053
33616,73.1332,2.969388,596.735
33617,12.32008,1.068182,-61.0347
33618,95.72622,2.982249,451.9934
33619,80.0995,3,484.6916
33620,100,2.876254,89.57765
33621,67.29782,2.481481,119.3617
33623,95.05708,2.921739,582.389
33624,91.71747,2.768328,156.7882
33625,76.37231,2.71134,600.6089
